time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1724758521061862400,957.4868623046875,21.100000381469727,0.30000001192092896,11.381736755371094,3,1.2165950536727905,161.1910400390625,524.2999877929688,73.7688978,18.5613562
1724758522054541300,958.4795412597656,27.899999618530273,0.20999999344348907,11.391663551330566,3,1.4839882850646973,160.64039611816406,524.2999877929688,73.7689042,18.5613465
1724758523051900200,959.4769001464844,2.5,0.2199999988079071,11.401637077331543,3,1.8106437921524048,162.8271484375,524.2999877929688,73.7689099,18.5613331
1724758524054539500,960.4795395507813,2,0.25,11.411663055419922,3,2.4071600437164307,159.7876739501953,524.2999877929688,73.768918,18.5613153
1724758525053366800,961.4783666992188,2.0999999046325684,0.23999999463558197,11.421651840209961,3,2.184007406234741,162.0442657470703,524.2999877929688,73.7689264,18.5612941
1724758526053001000,962.4780009765625,1.7999999523162842,0.25,11.431648254394531,3,2.4237771034240723,159.93685913085938,524.2999877929688,73.768932,18.5612759
1724758527049837600,963.4748376464844,2,0.25,11.44161605834961,3,2.7788829803466797,155.02427673339844,524.2999877929688,73.7689413,18.5612555
1724758528057682200,964.4826821289063,2.0999999046325684,0.2800000011920929,11.45169448852539,3,3.0485801696777344,153.9359588623047,524.2999877929688,73.7689548,18.56123
1724758529054193200,965.4791931152344,1.600000023841858,0.3400000035762787,11.46165943145752,3,3.4531660079956055,156.62075805664062,524.2999877929688,73.7689682,18.5612021
1724758530061889000,966.4868889160156,1.7000000476837158,0.4300000071525574,11.471736907958984,3,4.529867172241211,159.1300811767578,524.2999877929688,73.7689822,18.5611692
1724758531049944800,967.4749448242187,3,0.6499999761581421,11.481616973876953,3,5.920260429382324,162.97389221191406,524.2999877929688,73.7689994,18.5611251
1724758532053595600,968.478595703125,1.600000023841858,0.38999998569488525,11.491653442382812,3,7.536263942718506,161.995361328125,524.2999877929688,73.7690208,18.5610651
1724758533053898800,969.4788986816407,1.899999976158142,0.4099999964237213,11.501656532287598,3,5.6847615242004395,163.00881958007812,524.2999877929688,73.769047,18.5610011
1724758534053222700,970.47822265625,1.899999976158142,0.36000001430511475,11.511650085449219,3,4.622127532958984,163.0057373046875,524.2999877929688,73.7690636,18.5609571
1724758535052971300,971.4779711914063,1.7000000476837158,0.3400000035762787,11.521647453308105,3,5.408729553222656,159.9987335205078,524.2999877929688,73.7690806,18.5609167
1724758535521000000,971.946,45,1.5,11.030701637268066,4.559999942779541,5.407582759857178,159.99581909179688,528.5,73.7690864,18.5609022
1724758536043229200,972.4682292480469,1.7999999523162842,0.33000001311302185,11.035923957824707,4.336999893188477,4.8412065505981445,161.00198364257812,528.5,73.7690996,18.560874
1724758537069838600,973.4948386230469,2.0999999046325684,0.3400000035762787,11.04619026184082,4.559999942779541,4.420715808868408,161.0020294189453,528.5,73.7691224,18.5608365
1724758538055714000,974.4807141113281,1.100000023841858,0.3199999928474426,11.056048393249512,4.559999942779541,5.168858528137207,160.9966583251953,528.5,73.7691402,18.560796
1724758539046055700,975.4710556640625,1.399999976158142,0.30000001192092896,11.06595230102539,4.336999893188477,4.920313835144043,162.0004119873047,528.5,73.7691585,18.5607472
1724758540048416800,976.4734167480469,1.5,0.30000001192092896,11.07597541809082,4.264999866485596,4.141072750091553,160.0048370361328,528.5,73.769171,18.5607074
1724758541056151800,977.4811518554687,1.2000000476837158,0.25,11.086052894592285,2.799999952316284,4.070064067840576,160.000244140625,528.5,73.7691859,18.5606709
1724758542051078400,978.4760783691406,1,0.25,11.096002578735352,2.75,4.269819259643555,159.99932861328125,528.5,73.7691999,18.5606357
1724758543040608300,979.4656081542969,1.899999976158142,0.33000001311302185,11.105897903442383,2.6659998893737793,3.8606581687927246,160.00247192382812,528.5,73.7692179,18.5606064
1724758544049569500,980.4745695800781,2.5,0.41999998688697815,11.115987777709961,2.5,4.9173784255981445,157.99510192871094,528.5,73.7692332,18.5605703
1724758545054899700,981.4798996582032,1.5,0.4300000071525574,11.1260404586792,2.5,6.67542839050293,157.98977661132812,528.5,73.7692532,18.5605211
1724758546050268000,982.4752678222657,1,0.3199999928474426,11.135993957519531,2.5,7.099441051483154,156.9993133544922,528.5,73.7692694,18.5604622
1724758547058662100,983.483662109375,1,0.3799999952316284,11.146078109741211,2.5,8.326597213745117,164.991455078125,528.5,73.7692856,18.560393
1724758548048178200,984.4731782226562,1,0.46000000834465027,11.155973434448242,2.5,9.71497631072998,166.9932861328125,528.5,73.7692967,18.5603094
1724758549056864500,985.4818645019532,0.5,0.33000001311302185,11.166060447692871,2.5999999046325684,11.41713809967041,165.9972381591797,528.5,73.7693132,18.5602097
1724758550056265500,986.4812653808593,0.5,0.33000001311302185,11.176054000854492,2.5999999046325684,12.408661842346191,161.99993896484375,528.5,73.7693404,18.5601007
1724758551062641200,987.4876411132813,0.4000000059604645,0.3100000023841858,11.186118125915527,2.5999999046325684,13.128974914550781,161.9988555908203,528.5,73.7693741,18.5599836
1724758552049871400,988.4748713378906,0.4000000059604645,0.3799999952316284,11.195990562438965,2.5829999446868896,14.167912483215332,160.9981231689453,528.5,73.7694068,18.5598642
1724758553051242800,989.4762426757812,0.30000001192092896,0.3700000047683716,11.20600414276123,2.5999999046325684,14.958434104919434,160.99830627441406,528.5,73.7694451,18.559736
1724758554060894500,990.48589453125,0.30000001192092896,0.3100000023841858,11.216100692749023,2.5,15.259472846984863,161.9991912841797,528.5,73.7694888,18.5596051
1724758555052003800,991.47700390625,0.4000000059604645,0.3199999928474426,11.226011276245117,2.5,15.319907188415527,161.99990844726562,528.5,73.7695292,18.5594711
1724758556050534100,992.4755341796875,1.100000023841858,0.6700000166893005,11.235997200012207,2.5,15.676650047302246,163.9932098388672,528.5,73.7695716,18.5593352
1724758557053710000,993.4787099609375,2.0999999046325684,1.0399999618530273,11.246028900146484,2.5,12.267056465148926,165.0457763671875,528.5,73.7696044,18.5592152
1724758558051680000,994.4766799316407,0.5,0.4099999964237213,11.25600814819336,2.5999999046325684,10.763797760009766,166.00405883789062,528.5,73.7696282,18.5591169
1724758559055106800,995.4801069335938,0.800000011920929,0.3700000047683716,11.266042709350586,2.5829999446868896,10.410906791687012,164.0022430419922,528.5,73.7696496,18.5590288
1724758560050912500,996.4759125976562,0.800000011920929,0.4099999964237213,11.2760009765625,2.5829999446868896,9.193289756774902,162.00656127929688,528.5,73.7696736,18.5589469
1724758561053124600,997.4781245117188,0.800000011920929,0.3499999940395355,11.286023139953613,2.700000047683716,7.543044567108154,160.00750732421875,528.5,73.7697021,18.5588788
1724758562049632500,998.4746325683594,1.2000000476837158,0.4000000059604645,11.295988082885742,2.75,6.312881946563721,159.00807189941406,528.5,73.7697216,18.5588243
1724758563056998700,999.4819985351562,1.2999999523162842,0.33000001311302185,11.306061744689941,2.799999952316284,5.371433734893799,160.0033721923828,528.5,73.7697418,18.5587774
1724758564054626600,1000.4796264648437,0.800000011920929,0.27000001072883606,11.316038131713867,2.75,5.180200099945068,160.00062561035156,528.5,73.7697597,18.5587335
1724758565058871300,1001.4838713378906,1.5,0.30000001192092896,11.326080322265625,2.9000000953674316,4.181286811828613,162.00335693359375,528.5,73.7697729,18.5586969
1724758566048582100,1002.47358203125,1.399999976158142,0.25,11.335977554321289,2.8329999446868896,3.910245895385742,163.00054931640625,528.5,73.7697821,18.5586651
1724758567059775500,1003.484775390625,1,0.20999999344348907,11.346089363098145,2.799999952316284,3.8900132179260254,163.0000457763672,528.5,73.7697922,18.5586329
1724758568057428000,1004.4824279785156,2.299999952316284,0.3400000035762787,11.35606575012207,2.799999952316284,3.2212154865264893,159.0084686279297,528.5,73.7698038,18.5586032
1724758569048821000,1005.4738210449219,2.5,0.30000001192092896,11.36598014831543,2.8329999446868896,2.2811782360076904,154.01248168945312,528.5,73.7698143,18.5585807
1724758570052659700,1006.4776596679687,3.200000047683716,0.3199999928474426,11.376018524169922,2.9159998893737793,1.9404594898223877,151.00636291503906,528.5,73.7698238,18.558564
1724758571054683000,1007.4796828613281,4.099999904632568,0.30000001192092896,3,3,1.280704379081726,150.01026916503906,514,73.769831,18.5585501
1724758572051700200,1008.4767001953124,4.099999904632568,0.28999999165534973,3,3,1.349922776222229,150.99851989746094,514,73.7698365,18.5585398
1724758573057737000,1009.4827370605469,5.199999809265137,0.3199999928474426,25.537073135375977,3.0999999046325684,1.0803229808807373,153.00376892089844,547.2000122070312,73.7698419,18.5585307
1724758574051204900,1010.4762048339844,9.100000381469727,0.3100000023841858,3,3.0999999046325684,0.4907015562057495,153.0262908935547,514,73.7698462,18.5585245
1724758575054389500,1011.4793894042969,0,0.20999999344348907,3,3.0999999046325684,0.010252761654555798,0,514,73.7698463,18.5585197
1724758576053789400,1012.4787895507812,0,0.029999999329447746,3,3,0.010253976099193096,0,514,73.769846,18.5585195
1724758577050489900,1013.4754897460938,0,0.029999999329447746,3,3,0.001003003097139299,0,514,73.7698459,18.5585196
1724758578049875200,1014.4748752441407,0,0.029999999329447746,3,3,0.0010786703787744045,0,514,73.7698459,18.5585196
1724758579051653400,1015.4766533203125,0,0.019999999552965164,3,2.9000000953674316,0.000532282458152622,0,514,73.7698459,18.5585196
1724758580051753500,1016.4767534179688,0,0.009999999776482582,3,2.9159998893737793,0.00019770683138631284,0,514,73.7698459,18.5585196
1724758580131000000,1016.556,0,1.5,3,3.180000066757202,0.0001709781790850684,0,514,73.7698459,18.5585196
1724758581055523600,1017.4805236816406,0,0.05000000074505806,3,3.180000066757202,0.00006422697333618999,0,514,73.7698459,18.5585196
1724758582045835300,1018.4708352050782,0,0.23000000417232513,3,3.1540000438690186,0.000021375302821979858,0,514,73.7698459,18.5585196
1724758583050497500,1019.4754975585937,0,0.07000000029802322,3,3.180000066757202,0.000006550610578415217,0,514,73.7698459,18.5585196
1724758584057846000,1020.4828459472657,0,0.05999999865889549,3,3.180000066757202,0.0000019042610119868186,0,514,73.7698459,18.5585196
1724758585051468300,1021.4764682617188,0,0.05000000074505806,3,3.1540000438690186,5.409174264059402e-7,0,514,73.7698459,18.5585196
1724758586047909000,1022.4729091796875,0,0.05000000074505806,3,2.9159998893737793,1.503913154010661e-7,0,514,73.7698459,18.5585196
1724758587051255600,1023.4762556152343,0,0.019999999552965164,3,3,4.085481819515735e-8,0,514,73.7698459,18.5585196
1724758588041757400,1024.4667573242189,0,0.029999999329447746,3,3,1.1013289835659634e-8,0,514,73.7698459,18.5585196
1724758589046018800,1025.471018798828,0,0.029999999329447746,3,3,2.9086595354499423e-9,0,514,73.7698459,18.5585196
1724758590050847000,1026.4758469238282,0,0.009999999776482582,3,3,7.559544656920991e-10,0,514,73.7698459,18.5585196
1724758591046066200,1027.4710661621093,0,0.05000000074505806,3,3,1.9532056527715724e-10,0,514,73.7698459,18.5585196
1724758592048532200,1028.4735322265626,0,0.009999999776482582,3,3,4.9795837592236936e-11,0,514,73.7698459,18.5585196
1724758593046069200,1029.4710693359375,0,0.019999999552965164,3,3,1.260623029575303e-11,0,514,73.7698459,18.5585196
